Sample	52	54	64	26	90	8	22	38	3	36	86	12	48	96	16	30	14	42	82	72	24	46	80	1	62	50	76	68	28	70	20	78	56	88	94	7	10	34	58	18	4	60	84	98	5	74	66	32	6	44	100	9	40	92	2
SRR1313909_1	36.85262580247938	36.5979984863077	34.896535070702114	38.783119523405496	30.63814674111238	36.212327693885605	39.10877548102134	38.262480869987414	32.89343856839797	38.38394282552399	31.1210444321439	37.93467196630592	37.35959952628872	29.653781573870845	39.345703030512624	38.32074488485272	39.386015093791215	37.941265907029255	31.69537236325429	33.16022819625425	38.98875314575413	37.5310446079739	31.975800570505207	32.57281814884233	35.32729841381911	37.11796881572374	31.614419551169153	34.1165977545829	38.55871238136575	33.62464304567092	39.24901804773522	32.11703018952531	36.33600617600447	30.863456590487267	30.032152312689078	36.224469969693125	37.9893009873486	38.28958069304997	36.053286932994396	39.29808396785944	36.28353714394182	35.7211619128128	31.403810984109825	29.173944563423824	36.214410065092075	32.75619560320085	34.51695180917413	38.223926038130436	36.21842219483635	37.74437118140469	27.386397378326123	37.98345216267986	38.100744567193	30.324637042193565	32.83449797232067
SRR1313909_2	34.53579223655177	34.76370252419994	33.94339823435594	37.22588190402324	29.857747725527233	34.98939798527963	37.52916864273034	36.59758312436116	31.79731837878134	36.75829963744049	30.38264204781138	36.5305725141378	35.530885170964076	28.905256141567047	37.81352516904452	37.24900478762747	37.89787239871172	36.160913836111284	30.913953339380846	32.47479991808848	37.41001778311593	35.738239013005014	31.206585241509792	31.661506606642256	34.16910372551713	34.62055703818348	31.79099753313424	33.21216745544069	37.318001183986766	32.88080518288554	37.644797778013945	31.46936839823921	34.63575302451886	30.147824069747585	29.267396654217386	35.01770782960305	36.63932900357624	36.95608529173306	34.34331825113459	37.74197797481531	35.07322012925157	34.18479946734196	30.60962636222107	28.453942812895313	35.063912116474455	32.13370795647265	33.58884247905146	37.12072752528309	35.044336311692774	35.956462670513815	26.21987568236126	36.65768643274347	36.37550337409027	29.59045292642321	31.7874005467633
SRR1314212_1	36.17813854254041	35.86285840398735	34.13488970365883	38.640314023713245	30.007928642043467	36.175806730465276	39.01227517039223	38.04097205094447	32.86444114403533	38.17805272180873	30.59548716559197	37.89756240173705	36.79434785195652	28.93586240839071	39.28604370524306	38.16698897317165	39.36450483041119	37.59657760550094	31.181941020002775	32.58232370386423	38.884187438891146	37.07403766100517	31.460735567843315	32.534738290413614	34.52783682499456	36.48942601295408	31.073578985491174	33.416239388981325	38.414794532163896	33.00171091444639	39.147315828576225	31.592700953451853	35.551429264789334	30.302696801812722	29.34001617188588	36.189113842826124	37.94869821930221	38.08910988803579	35.23462998349231	39.23658226039605	36.2678669009969	34.90024230661899	30.886797043812038	28.447545696310762	36.20257950308772	32.21988810170153	33.769742331158284	38.02876281599242	36.202987184965096	37.324440978361686	26.738014958905364	37.95226750664988	37.821206423042675	29.677940647147995	32.8030027190965
SRR1314212_2	33.59265129589305	33.79099995270285	32.88893610439435	36.75875462761685	28.940863280849523	34.55110341767814	37.07146130215391	35.954278526441556	31.42755990950656	36.156155052186755	29.537795949029878	36.084567156659844	34.667588293143666	27.862112115455652	37.36406804430541	36.70808621460741	37.43688800398971	35.45816375165663	30.099438593462786	31.62765355074704	36.938647418060796	34.931073059318024	30.393267423723984	31.299766471412255	33.09109928563482	33.694266582796615	31.00784406831776	32.27788476792017	36.79053210278785	31.963764545322476	37.20115275012468	30.69199852390123	33.57959625688002	29.2577774425707	28.2854123639394	34.576967122955054	36.17183555091076	36.3792504309519	33.283181269863576	37.28551444028449	34.66847420180707	33.1006338264084	29.798200810892347	27.306974277206397	34.64531721204027	31.30418882217704	32.60889898191761	36.56704781403863	34.6151066666631	35.20603157187506	25.151902516912294	36.215550636413944	35.71798403493897	28.632760173764936	31.405650460131838
SRR1314213_1	37.516907586784434	37.27516035957643	35.713912241747096	39.02812174370837	31.51532721127775	36.265011470329895	39.27466540324824	38.754248863878146	32.9488811995701	38.82342102248239	32.05033323285997	38.014236370629405	37.97917432719218	30.567846660374578	39.475857478764205	38.650856626331844	39.52995945149728	38.48224635704504	32.6156700254775	34.1251517329609	39.20116282003721	38.15493060518607	32.911322143055884	32.64121517302331	36.074625611705464	37.75402525382026	32.60167363160737	35.00987767936541	38.844431468529564	34.56786537978931	39.37558521186695	33.056688798084004	36.999521035302976	31.788934745961516	30.92886080256848	36.274602971101864	38.0624603107491	38.7005301106389	36.73329075717817	39.44071305626326	36.337911963513164	36.42625266640844	32.32655793948685	30.154413315129922	36.27976639261534	33.763508529779216	35.36311255789721	38.59199098876699	36.28571630232571	38.30858808558693	28.445164560363125	38.05328882045183	38.61305827500423	31.212381716485087	32.901676018417994
SRR1314213_2	31.134897694477328	31.359308493226912	30.56315742993688	33.329590416478	26.877905532763407	31.555887238882917	33.60457541366838	32.78694169089847	28.813249390340374	32.9208503592491	27.357149793506785	32.82270480880965	31.968094615900796	26.081860068794704	33.92059643669633	33.30695100627936	34.011694860582985	32.494157326281105	27.842243786109037	29.380037875274823	33.4865077346303	32.13035896949793	28.13631624422392	28.702686525840292	30.774299300596294	31.172676951319975	28.752566196487706	30.00526366755956	33.366011612174646	29.706806024582782	33.741512910599624	28.428376723277268	31.227259832295864	27.125311410591436	26.37354476156444	31.59961292751188	32.944166089285815	33.08105319041566	30.999104127682095	33.8309100158757	31.78672565043999	30.819007366379523	27.591504079400323	25.71630450793512	31.717561675186445	29.048740718716417	30.300012343220637	33.21443611258108	31.644257401840708	32.325793750920624	23.940390018494373	33.009827044882954	32.64693519877359	26.64102756970851	28.810790157065778
SRR1314214_1	36.57062812990897	36.334028861245024	34.78128179160515	38.68526575839878	30.247860921325824	36.18324340188134	39.0388637132077	38.115883198720454	32.866226771623445	38.2399655116392	30.907322100350676	37.905426970316725	37.083537373540324	29.137155408030495	39.30986319709422	38.207474307644745	39.38281204911145	37.73699878010998	31.540669496401485	33.15366412539374	38.922573101438374	37.30436982128016	31.849047886222472	32.53089513361103	35.148462014405794	36.838235717305636	31.54358444039861	34.050868970763375	38.46148924284866	33.601763568346755	39.175032381889594	32.023745838111	36.07289661067687	30.58264515978509	29.54573888181749	36.1940429175558	37.95451685249047	38.140700745105136	35.78677247126419	39.26509332940816	36.269018824340804	35.4960395618305	31.214371499302977	28.61718771063711	36.203130081151066	32.75153796957744	34.41372410710153	38.06321060702622	36.2087538334119	37.50468962797706	26.83789108996578	37.961328594720754	37.92317565204374	29.918242542582032	32.802269863548396
SRR1314214_2	33.66845488481091	33.92474940573807	33.20261060415388	36.43200168902099	28.990453689212984	34.26219402844908	36.739914738502065	35.690162963617865	31.172417405159543	35.862766350084684	29.6035946313307	35.75886964261318	34.622809273940405	27.95315983228741	37.013610057074665	36.38253119518096	37.084506734701606	35.269097493339295	30.21214634387765	31.896007565677934	36.62075429661667	34.835341968824224	30.528293851212922	31.03910876967399	33.39269839576641	33.73116833152905	31.198912226913535	32.594404693509375	36.47381782545007	32.24167751668853	36.8547849303834	30.861963136139757	33.778872443411046	29.30419862878361	28.356515701739482	34.28733025501836	35.851331182495684	36.0714359086312	33.532227568083655	36.941160634406884	34.387786054706744	33.36939088305591	29.886555727095082	27.438645308634207	34.35164908853677	31.532151621934787	32.91864296164461	36.245734268989885	34.321668698926885	35.05643714485832	25.31707501135722	35.90184677008904	35.49130129628464	28.692180061298288	31.141676646444438
SRR1314599_1	33.72203196427829	33.31931315972237	31.533516675257765	38.13836174462456	27.76262802135176	36.127372048078065	38.689245279597614	36.75746315012016	32.802411007984226	37.04486420503558	28.398639431570604	37.801158608526535	34.55569620150773	26.500031883793618	39.121366840032266	37.401545170875906	39.23011137150666	35.90981453271402	28.99790284853048	30.12702294413063	38.47687154329627	35.00674733199044	29.253004541991324	32.45266008242736	31.928329074184287	34.13904175246812	28.724795608368062	30.837839868263984	37.78682562995939	30.482500953986023	38.89081526321016	29.316470109482744	32.957104433849324	28.088539744496895	26.99333022045048	36.13756798646024	37.87752838314856	37.05271304457671	32.60971462791377	39.025461669579684	36.23533043844665	32.28622347789095	28.688026718753868	25.91090788394542	36.16673006351211	29.827515484704776	31.145427813439767	37.10511041937435	36.15979051875741	35.44696178117296	24.131827993606795	37.89389215040549	36.34123832340319	27.385697577296796	32.740937503517834
