Sample	66.0	27.0	26.0	89.0	86.0	1.0	41.0	4.0	23.0	12.0	3.0	11.0	75.0	7.0	76.0	40.0	52.0	78.0	83.0	85.0	67.0	21.0	94.0	22.0	69.0	91.0	90.0	20.0	64.0	68.0	6.0	24.0	42.0	79.0	15.0	34.0	65.0	33.0	54.0	31.0	36.0	93.0	51.0	95.0	99.0	70.0	19.0	5.0	47.0	49.0	80.0	28.0	35.0	62.0	72.0	63.0	97.0	56.0	58.0	44.0	46.0	82.0	43.0	73.0	61.0	32.0	29.0	88.0	48.0	55.0	2.0	60.0	59.0	57.0	0.0	81.0	30.0	45.0	16.0	18.0	92.0	100.0	50.0	10.0	9.0	25.0	53.0	87.0	77.0	96.0	98.0	8.0	13.0	17.0	84.0	38.0	37.0	14.0	39.0	74.0	71.0
SRR1313909_1	221790.5	14887.5	16322.5	2329.0	5859.5	0.5	815040.0	2.5	2042.0	150.0	0.0	111.5	108445.0	35.0	88798.5	713631.0	596401.0	57989.5	14227.0	7803.5	219993.5	1686.0	360.0	1933.5	210367.0	1181.0	1680.0	1015.0	207928.0	218761.0	24.5	3394.5	946601.5	44157.0	240.5	177742.5	217287.5	133069.0	426295.5	54088.5	308796.5	541.5	793642.5	243.0	14.5	198677.5	641.0	4.0	1018644.0	948871.5	33435.0	15915.5	216138.0	202813.0	167119.5	203493.5	77.0	335317.0	247724.5	1158695.0	996208.5	18954.0	1127001.5	150098.5	210905.0	100171.0	23214.5	3143.0	1031997.0	408240.5	0.0	218166.0	222894.0	276765.0	1.0	25090.5	27277.5	1055259.5	255.0	544.0	830.0	3.5	893541.0	74.5	69.5	8611.5	466927.0	4311.0	73106.0	152.5	36.5	54.0	199.5	359.5	10461.5	505880.0	416742.5	247.5	610708.5	130862.0	184228.0
SRR1313909_2	231932.0	15566.0	12325.0	4759.0	8346.5	5215.0	784699.0	1033.0	4993.5	1628.0	1059.5	1500.5	114778.5	1055.0	94186.0	714743.5	608603.5	60714.0	15471.5	10457.5	229102.0	3631.5	2707.0	4233.5	223417.5	3655.5	4136.5	3137.5	230060.0	230294.0	1047.5	6510.0	946369.0	47166.0	2714.5	155510.5	232185.5	112652.5	461133.0	48882.0	264687.5	2922.5	731150.5	2459.0	1435.5	209710.0	2919.5	1043.5	983529.5	948750.0	36049.5	20337.5	196904.0	215981.5	177815.5	224431.5	2052.0	365317.0	271776.0	1076626.0	1010942.0	20218.0	1033385.0	157652.5	222941.5	76683.0	19503.5	5554.5	966268.0	427089.5	1216.5	237027.0	252046.0	305220.0	9084.0	27047.0	31106.5	1052729.5	2845.0	2736.5	3270.0	1095.0	848944.5	1380.0	1232.5	10249.5	514049.0	6723.5	76254.5	2227.0	1772.5	1118.0	1778.5	2417.5	12565.0	507836.0	421502.0	1916.0	606118.5	135820.5	195076.5
SRR1314212_1	345714.5	17700.0	14444.5	2137.5	5242.0	8.5	682770.0	12.5	6542.0	261.0	11.5	200.0	70643.0	68.5	56089.5	628399.5	801665.0	36358.0	11547.0	6755.5	306913.5	3629.0	400.5	4709.0	229135.0	1132.0	1600.0	2935.0	419069.5	267822.5	49.5	8062.5	735451.5	28410.5	767.0	153260.5	387686.5	111806.5	775505.5	57946.0	277250.0	654.0	807728.0	245.5	28.5	194452.5	2068.0	21.5	775806.0	801571.0	21755.0	24932.0	207262.5	491932.0	135076.5	452081.5	92.0	755890.5	693439.5	745598.0	763059.5	14436.0	755134.5	112365.5	536792.0	82148.5	32812.5	2911.5	783867.5	765804.0	13.0	582301.5	641363.5	726923.5	2.0	17731.5	42828.5	744684.5	940.0	1640.0	845.0	11.5	803726.0	168.5	128.0	11271.0	782201.5	3946.0	44828.5	161.5	53.5	80.0	724.5	1271.0	8885.5	450532.0	362635.5	929.5	551504.0	89972.5	161397.5
SRR1314212_2	364151.5	22204.0	17668.5	7988.0	12486.5	5741.0	671620.0	1431.5	9621.5	2054.0	1467.5	1866.0	89631.0	1484.5	72949.5	613399.0	782470.5	50294.0	20753.0	14857.5	320979.0	6018.5	4000.0	7156.0	249488.5	5976.0	6924.5	5059.5	437239.0	283357.5	1411.0	11715.5	711053.5	42451.0	2576.5	147099.0	403613.0	107399.0	762049.5	58715.5	282639.0	4570.5	782013.5	3579.0	1889.5	215701.0	4231.0	1457.0	723802.0	766760.5	35281.5	27826.0	197723.5	513053.0	154917.0	471671.5	2678.0	736852.5	691790.0	701090.5	722675.0	24929.0	707150.0	129165.0	559338.0	74780.0	34249.0	9706.0	744084.0	751787.5	1623.0	602210.5	648715.5	716954.5	9797.0	29285.5	44514.0	720049.5	2953.5	3773.0	5222.0	1456.5	774290.5	1728.5	1630.5	13879.0	769867.5	11118.0	60796.5	3142.5	2254.5	1572.5	2202.5	3367.5	17488.0	418479.0	351166.0	2319.0	525616.0	109671.0	185118.5
SRR1314213_1	108280.0	43335.5	30208.5	478.0	1059.5	4.0	735920.5	4.5	12280.0	101.0	2.0	64.5	16580.0	16.5	17039.5	727017.0	347330.0	10223.0	2427.0	1452.0	91478.0	5276.0	93.5	8353.0	64564.5	271.0	358.5	3120.5	140089.5	74166.5	8.0	17179.5	689479.0	7161.5	554.0	292706.5	120922.5	231735.5	331081.5	133773.0	483052.0	133.0	374840.0	55.0	8.0	53594.5	2453.5	6.5	494816.0	441394.0	5397.0	63397.5	375296.0	167549.0	34391.0	152953.5	23.5	290330.0	245053.5	609584.5	534963.5	3760.5	651330.5	27911.0	196904.5	176317.0	78577.0	576.0	483041.5	318761.0	4.0	220520.0	230606.0	267621.5	0.0	4624.0	99709.0	572036.0	562.5	2001.5	196.5	1.5	406907.0	31.0	27.0	22425.5	335263.5	744.0	15899.5	31.0	16.0	22.5	155.5	1037.0	1768.5	628609.5	565841.0	474.0	688683.0	22199.0	43237.0
SRR1314213_2	135339.0	49138.5	41209.5	7895.0	11947.0	4795.5	651662.0	3031.5	21423.0	6634.0	2716.5	6151.5	48197.0	4519.0	42613.0	659588.0	338895.0	33402.5	17817.5	13543.5	121726.0	16912.0	3835.5	19182.0	97685.0	6193.0	7065.0	14026.5	160003.5	111855.0	4115.0	25843.0	634669.0	30515.0	8245.0	271399.5	147816.5	220540.0	291862.5	139946.0	433791.0	4522.5	377120.5	3364.0	1746.5	86472.5	11950.5	3545.5	451692.5	392019.0	26781.5	63782.0	358300.5	200299.5	64636.0	176868.0	2539.0	269883.5	272825.0	575994.0	472356.5	21583.5	607527.5	59540.0	214576.0	183335.5	80132.0	9148.0	411375.5	288893.5	2490.0	235228.5	254239.0	278632.0	7230.0	24321.5	105095.5	512422.0	8791.5	10732.0	5353.0	1274.0	386999.0	5634.5	5257.0	33851.0	295068.5	10635.0	36856.5	2957.5	2096.5	4867.0	7098.5	9660.5	15451.0	570621.0	502405.5	7677.5	632671.0	54296.5	76584.5
SRR1314214_1	259226.0	22349.0	18634.5	1756.0	4505.0	1.0	759710.5	10.5	8033.0	197.0	11.0	86.5	95634.5	81.5	78257.0	710619.5	534666.5	47113.5	11305.0	6244.5	247017.5	4776.0	277.5	5985.0	212609.5	892.0	1261.5	3295.0	276705.0	229229.0	30.5	13849.5	774321.0	37299.5	445.5	200589.0	266495.5	156087.0	452559.0	67305.0	357021.0	434.0	575977.5	175.5	14.0	196541.5	2649.0	12.5	664056.0	610941.5	28396.0	31514.5	258006.0	298289.0	157738.0	286223.0	51.5	436701.5	385721.0	744836.0	695831.0	16024.0	758038.0	137320.0	318032.0	107126.5	44090.5	2349.5	616275.0	441871.0	7.5	341976.5	366259.5	405827.5	0.0	21398.5	52384.5	724281.0	663.0	1686.5	637.0	4.5	613566.5	84.0	68.5	16972.0	503711.0	3204.0	61277.0	100.5	28.0	84.0	298.0	1131.5	8322.0	543962.0	452570.0	380.5	634324.0	115605.5	177832.5
SRR1314214_2	269646.0	25989.5	20199.5	7054.0	11536.5	4846.5	696209.0	1599.5	11280.5	2575.5	1578.5	2372.0	109296.5	1937.5	88993.5	664143.0	534201.5	59027.0	18677.5	14025.0	259429.0	7893.5	3686.5	9266.0	230980.0	5484.0	6193.5	6952.5	281354.0	247727.0	1795.0	15087.0	735181.5	46135.0	3160.5	180439.5	276783.5	143746.0	453159.0	76514.0	331991.5	4152.5	563084.5	3213.0	2039.0	212283.0	6364.0	1668.5	660522.0	640144.5	36106.0	31093.5	239289.0	299173.0	171119.0	287025.0	2564.0	421407.0	396123.5	715489.5	671412.5	22804.0	733178.0	149779.0	317659.0	104621.5	42002.0	8076.5	658951.5	439190.0	1595.0	333014.0	365905.0	403149.0	8076.0	28680.0	57063.5	690587.5	3623.0	5141.0	4769.0	1664.5	584604.0	2307.5	2221.0	17497.5	484832.5	9336.5	73011.5	2853.0	2289.0	2071.5	2793.0	4159.5	16014.0	537365.0	441709.5	2918.5	612078.0	130442.5	193264.5
SRR1314599_1	475714.0	3702.5	2389.0	2801.5	6980.0	0.0	172398.0	1.5	2151.5	23.5	0.5	24.0	121842.0	4.5	97002.5	154875.5	435768.0	57295.5	15714.0	9268.0	438065.5	752.0	470.0	1877.0	355006.5	1554.0	2042.5	526.5	533335.0	400925.0	7.5	1679.5	197737.5	44789.0	93.5	32181.5	510183.5	23700.0	573966.0	11688.5	65962.5	731.0	379286.5	314.5	9.5	307514.5	287.5	6.0	251237.5	317693.5	35563.5	5948.0	46253.0	559262.0	225280.0	547924.5	117.0	661892.5	626422.5	210946.0	233563.5	20078.5	215596.0	187313.0	568606.5	18361.0	7492.5	3945.5	275010.5	636611.5	0.0	576230.5	597030.5	651477.0	0.0	26492.5	8295.0	216098.5	130.0	135.5	1164.0	3.5	348568.5	22.5	11.0	1893.0	500286.5	5382.5	75428.5	190.5	43.0	6.0	75.5	106.0	12261.0	94656.5	83433.5	85.5	121964.0	151221.5	264662.5
