Sample	52	54	64	26	90	8	22	38	3	36	86	12	48	16	30	14	42	82	72	24	46	80	1	62	50	76	68	28	70	20	78	56	88	7	10	34	58	18	4	60	84	5	74	66	32	6	44	9	40	2
SRR1313909_1 - illumina_universal_adapter	0.4977737590530593	0.6198833227090566	1.6625309378228206	0.03393956149746542	7.939681372725212	0.0028705947542042314	0.02179660568441876	0.11721352387217684	0.0013600110510612264	0.09392090603159073	6.682725159058149	0.005447329977732733	0.32456420874459907	0.009809079705779095	0.05110970101711341	0.0075164896482758856	0.17693500915190294	5.348896749321014	3.0770274316171875	0.027605795745380288	0.2661857343777959	4.831305686381063	0.0009811508296941704	1.3941036138019363	0.4036755658665981	3.9147699531592766	2.2837038424392224	0.041698910262002245	2.658556888387973	0.017631571840543755	4.34210971131434	0.7814453498016424	7.377540233498355	0.0023897337040075834	0.00418689116433849	0.07691591071100018	0.9649788411423549	0.013592824737124436	0.0015591555263951915	1.1566699701982721	5.970691373275045	0.0017825859133552503	3.53861761093853	1.9616532255479242	0.06269165227159731	0.002044873758917058	0.21715976457820133	0.0033514558044008794	0.14496503508731368	0.0011657237580524797
SRR1313909_2 - illumina_universal_adapter	0.5099652866893581	0.6342387250712402	1.7019324008449943	0.0379661656450717	8.136659544742129	0.003987746689004525	0.024970774333949158	0.12446286849256569	0.00200115911799009	0.10052910258505073	6.843493036840562	0.007186201250161015	0.33442914604711815	0.012271671144664958	0.056212171049755615	0.009634221142071223	0.1848935023917737	5.475615779003644	3.153035049233371	0.03112725293116382	0.2753512374254835	4.945405756382774	0.0013745825980368822	1.4263941618999898	0.4145435113192748	4.018057935305052	2.336982275364546	0.0462428043272443	2.7225964087548187	0.020344308169178378	4.455901350238401	0.7978237686022798	7.5601290028768116	0.003327169892774786	0.005736332326083244	0.08302381748496265	0.9850074324603941	0.01612827391088858	0.002234303869600586	1.1824543225716955	6.11361882037693	0.002540306356089362	3.630158497630764	2.0075487413389155	0.06836969840977794	0.0029580240360581674	0.2257448343380253	0.004735752767088199	0.15254709669698002	0.0016660135375500022
SRR1314212_1 - illumina_universal_adapter	2.6070530122720528	3.174476353248642	6.817352640192196	0.09695248666794752	20.96441036080247	0.007228180980825413	0.06302947093723454	0.42831759923562096	0.0031798652004370576	0.31316773272315546	18.650058595919386	0.014667907615741526	1.679405277917101	0.026759411844294204	0.14831131788845192	0.02026384686553027	0.775178987664528	16.130592164829963	10.546849078698635	0.0788508590668601	1.3276738858513903	14.971958844171553	0.001932859239481349	6.049522080511871	2.1142674316513803	12.693111120433965	8.691858681089894	0.11921376986736579	9.614885813000233	0.0501430004085726	13.80770063591069	3.7861416842828524	19.969974323256544	0.006141504357706867	0.010915755751080152	0.2369623077306086	4.501517828934119	0.03692473722244208	0.0036563996212308466	5.256294908358868	17.371060251676088	0.004391242419651175	11.634445368713386	7.7147159440667945	0.18656099894440947	0.005206249886990085	1.033834745523048	0.008582073167005896	0.5773971618678759	0.00240048647483974
SRR1314212_2 - illumina_universal_adapter	2.659433943021269	3.2366663219585905	6.960174905056084	0.1116181674873302	21.482211771718458	0.011240868019472177	0.07473128580298856	0.45334679030908914	0.00552690856266441	0.33626183776078344	19.09576970151398	0.020644629042893534	1.7189977171774449	0.03532144384407045	0.165929730679669	0.027601140867939307	0.8060601995690525	16.513073387815027	10.78048900626184	0.0919110197115123	1.3628372271539824	15.321683892717939	0.003371369687298113	6.173017979777304	2.1584559785963897	12.984478516803984	8.88274189176683	0.13510864227683336	9.828731747729625	0.06066684000049524	14.130125161097583	3.8612693398377163	20.451387654872573	0.009775636015349217	0.016059655340022454	0.25820594499403265	4.591629597187681	0.046410889711140865	0.006226122619343147	5.362156807258573	17.78356536996752	0.00719700583180152	11.89626985779055	7.880990828182085	0.20562905616523758	0.00835048634568555	1.0681118218748182	0.013049026662857954	0.6049047772887436	0.004248727452684808
SRR1314213_1 - illumina_universal_adapter	0.14471232794505154	0.17222884467454813	0.40455758078331033	0.011466920168686136	1.9908455583500182	0.0007978766932716491	0.006226165991085603	0.03665800140753632	0.0004432648295953606	0.03085464186929552	1.6423814368872716	0.001329794488786082	0.10106779087720064	0.0023902203503565213	0.018262510979328857	0.0018207955307994045	0.0582211305026214	1.2783723588235616	0.6962258386570576	0.008674351742235364	0.08635821799355152	1.1313550537646142	0.0004228064528448055	0.34932337328626994	0.12110677090436936	0.8909282101920906	0.5383519550024822	0.014845962061986153	0.6167075379571083	0.004534940179706381	0.9969707963491345	0.20185939366826877	1.8423177431409883	0.0007842377754379456	0.0011081620739884016	0.026244687641503773	0.25201992373117144	0.0033892710816752956	0.0004910010420133225	0.29802058385479463	1.4492782284682404	0.0007433210219368354	0.7925302374808374	0.469090120513478	0.02277017332336783	0.0007433210219368354	0.07366379521983207	0.000866071282440166	0.047456614602370994	0.00042962591176165716
SRR1314213_2 - illumina_universal_adapter	0.1984939906928025	0.23271062580810586	0.5034533739954936	0.021017572381736946	2.2061699736496108	0.003791619157769546	0.014136738334633577	0.05605595229652098	0.0026118527651542017	0.04725203083486544	1.83575060420406	0.005005482844969149	0.14223345462877593	0.008909623074866748	0.029841952220143048	0.00609659627166542	0.08510684728230923	1.4529266389887563	0.8270503385179406	0.017335064566637026	0.12204103677597805	1.2967030643920587	0.0023868106208980956	0.44017561470602673	0.168464503352446	1.036632769409544	0.6551522376008598	0.02529337312260296	0.7409342113159374	0.011978379587450013	1.1528806758356565	0.26887762617362887	2.0479892143437772	0.0036825078150999188	0.004623593145625453	0.04056555136689234	0.326560019421819	0.010413313766032547	0.002741422484574384	0.38122821182876065	1.6326296106361737	0.003396090540592147	0.9304503843447045	0.576997828684281	0.035495283662213106	0.003518840801095478	0.10465482626746464	0.004043939137693059	0.07024042684357253	0.0025368387170688327
SRR1314214_1 - illumina_universal_adapter	1.2512535118753885	1.5896102892109432	3.8006282521702577	0.04864023826108786	13.453167547028018	0.004687572492534453	0.03172119813712239	0.18646981851993688	0.002370480850438835	0.14246643300345743	11.795568770452405	0.008563629018252007	0.7617091743535114	0.014097420463026452	0.07401345952620174	0.010816653610335767	0.33538299843083774	10.032966768367771	6.344826908716253	0.0396841985615132	0.5852525018583449	9.253831356411032	0.0017404881919888746	3.324711510077987	0.9745399144929117	7.7227436479255065	5.002229800286455	0.060081545609039264	5.6354711920641005	0.02532784043802215	8.48259754728909	1.9432096855284868	12.744924995369821	0.003956140338232381	0.006638948057479035	0.11301427622092178	2.339637904778959	0.018918465976418948	0.0026534436546578853	2.8201888301554208	10.880891505814326	0.003016490271391761	7.002112130471266	4.362376155055502	0.09123948759814071	0.003486315304812071	0.4464832715326552	0.005386971121830597	0.24803825358133474	0.0019914174712019946
SRR1314214_2 - illumina_universal_adapter	1.2820884491540134	1.6258081724676443	3.8846655355628985	0.05584511192700499	13.792562744465847	0.007170170680494045	0.038125233677891265	0.1981487078450156	0.003881395446551877	0.15362744700760694	12.084484471401723	0.012340915508534611	0.7828432924761739	0.01910799766603737	0.08214463595687369	0.015293338729914513	0.3490960165937931	10.26779920126541	6.483000849368915	0.0464005609710899	0.6035383057158967	9.467302767050551	0.002733527467172711	3.3960074588995193	0.9997903405788362	7.8929671303466025	5.112070088071372	0.067777599991714	5.76032452523513	0.03109654439950675	8.676346984366624	1.984885301561202	13.058607950069558	0.006273231980327999	0.009743530522637104	0.12294199951234297	2.389217793106887	0.024244039508654842	0.004244442063285753	2.879958048895652	11.142527990760676	0.004895790405073	7.1545383202911506	4.46012378715068	0.10015815485187511	0.005488410617682709	0.462112962275132	0.00809914290566602	0.26030976311902315	0.003128607608912517
SRR1314599_1 - illumina_universal_adapter	7.854387186408902	9.219731444087117	18.324950861546615	0.3802192944406325	41.94563806447712	0.04444856978941125	0.25411653142343343	1.7289307274365031	0.020249242288048436	1.3089813950312377	38.94290933752285	0.08190360133852614	5.393332431419679	0.13170770474906074	0.6100353869664579	0.1033291062028943	2.8067377668523545	35.447677110597596	26.077377315981806	0.30946153934820764	4.390135491293197	33.66480008288438	0.011823292600944394	16.368644196613673	6.542982488247654	29.902967437479283	22.15739296532964	0.4792511663031038	24.153544261142965	0.20708962102976836	31.7933393609207	10.887317887421627	40.64596565866019	0.039035739710415615	0.061667840569977074	1.0032744588636036	12.633680219570813	0.1667866184864123	0.023848807994379283	14.435727968012129	37.141255923526884	0.02894482236513981	28.03758688080982	20.213320779342375	0.7857771047803244	0.0331712787281912	3.5226131930284637	0.05046806824587838	2.2123476832649116	0.015099301839290447
