Sample	52	112	8	3	86	11	12	174	51	85	131	39	162	35	97	179	138	149	130	141	121	24	62	68	27	91	75	117	10	127	152	164	60	41	69	44	43	67	108	29	23	40	113	161	54	64	114	26	90	181	22	53	55	36	148	172	49	87	151	96	126	128	83	14	136	77	105	42	107	46	80	76	59	155	89	124	147	73	7	34	25	58	4	106	98	153	19	17	66	33	166	6	135	146	158	9	177	99	111	38	142	165	190	95	143	102	103	30	184	145	170	72	168	78	70	28	140	20	187	21	94	122	132	0	125	31	191	84	109	120	32	144	173	115	47	167	61	100	169	116	154	171	2	175	159	101	118	48	104	133	186	123	16	79	189	176	82	180	156	13	1	119	50	157	183	185	93	45	56	71	88	134	163	188	81	160	18	137	182	5	74	110	57	178	37	63	129	139	150	65	15	92
SRR1313909_1	112	1151	0	0	463	0	0	993	109	424	1431	92	1268	45	1656	1401	1323	1506	1403	1891	1152	0	180	181	0	747	211	1116	0	1168	1327	1561	152	77	239	71	69	164	1246	0	0	59	1186	1677	107	168	1370	0	1861	1054	0	92	124	41	1163	1577	99	651	1614	2430	1251	1151	690	0	1320	237	1132	63	1466	89	280	220	102	1227	587	1072	1236	250	0	47	0	122	0	1191	5750	1307	0	0	150	44	1102	0	1413	1427	1322	0	1666	13250	1359	46	1530	2332	603	747	1948	1131	1192	39	1103	1424	1217	215	1459	256	224	0	1548	0	1367	0	969	1226	1422	0	1473	44	0	2474	1395	1191	46	1491	1133	1179	72	1211	172	4180	1418	1372	1406	1610	0	1210	1317	25719	1201	93	1175	1400	1672	1102	0	304	1246	1186	347	1233	1361	0	0	1067	103	1674	1172	1320	612	77	118	218	787	1646	1419	1474	232	1596	0	1507	1164	0	195	1335	115	927	54	150	1521	1308	1695	173	0	1250
SRR1314212_1	265	1861	0	0	1309	0	0	1073	300	883	1721	137	1213	79	6413	1067	1569	1766	1688	1574	1688	0	437	479	0	2536	487	1822	0	1739	1323	1176	393	167	485	278	201	474	1975	0	0	132	1792	1241	305	513	1818	0	1560	1011	0	331	297	81	1757	1003	267	2095	1371	3446	1851	1685	1084	0	1576	630	1928	214	1852	257	653	514	398	1389	1250	1698	1459	579	0	82	0	343	0	1822	4232	1397	0	0	518	104	1177	0	1616	1500	1315	0	1086	5864	1897	126	1398	1206	599	4231	1389	2345	2189	68	1081	1495	1092	563	1074	589	456	0	1483	0	1183	0	2044	1750	1612	0	1799	66	0	921	1893	1748	76	1450	1063	1930	270	1159	359	6498	1058	1872	1380	1061	0	1050	1228	23009	1961	235	2144	1588	1120	1748	0	621	1130	1072	1631	967	1285	0	0	1753	306	1148	1081	1118	2169	188	351	596	1373	1635	1159	1112	669	1310	0	1723	1044	0	560	1939	354	990	110	427	1705	1566	1585	579	0	2199
SRR1314213_1	178	482	0	0	824	0	0	985	132	6235	718	45	827	36	708	1324	718	925	723	711	647	0	103	257	0	1296	140	494	0	624	1275	830	98	47	92	49	50	133	494	0	0	42	493	841	269	109	534	0	222	2248	0	190	291	32	798	958	61	165	915	3407	572	626	2091	0	730	129	466	48	451	65	131	106	95	739	236	546	718	107	0	27	0	99	0	431	6581	931	0	0	91	32	826	0	745	801	832	0	1178	2046	480	46	712	901	769	1530	808	451	367	45	1762	827	1057	121	990	180	106	0	681	0	1780	0	487	665	659	0	581	40	0	189	465	687	41	786	964	494	46	870	81	4786	959	544	1023	822	0	962	815	32722	582	62	392	758	1919	625	0	176	1719	1027	577	1392	869	0	0	483	71	845	2609	1898	400	53	186	113	690	694	870	1744	138	903	0	701	3243	0	104	457	135	1144	62	74	670	658	908	115	0	4251
SRR1314214_1	155	1407	0	0	988	0	0	1278	175	586	1323	79	1051	44	3450	1005	1395	1293	1286	1259	1394	0	185	267	0	3364	455	1229	0	1264	1251	1023	178	106	284	93	106	250	1546	0	0	89	1371	1003	182	277	1293	0	1442	1196	0	146	190	56	1369	999	141	766	1164	7657	1428	1317	2800	0	1277	328	1508	88	1360	141	643	296	210	1201	2849	1470	1343	383	0	44	0	202	0	1383	6824	1145	0	0	253	66	1033	0	1368	1297	1268	0	1035	7924	1477	67	1359	977	612	3998	1366	1393	1431	41	1446	1189	1137	317	1048	319	316	0	1291	0	1345	0	3888	1350	1365	0	1503	40	0	647	1419	1434	52	1378	977	1419	110	1122	189	9442	1252	1361	1130	1014	0	1074	1123	20229	1377	106	1476	1256	1409	1450	0	357	1336	962	1026	1068	1072	0	0	1407	176	1273	1503	1533	1674	106	184	1009	1430	1375	1178	1272	421	1208	0	1232	1263	0	338	1357	191	1019	66	240	1324	1250	1080	315	0	2526
SRR1314599_1	419	998	0	0	961	0	0	410	483	999	663	210	350	189	1570	393	570	465	681	513	829	0	774	723	0	1066	802	935	0	699	423	407	621	259	645	256	337	652	1114	0	0	235	970	347	479	962	1006	0	1107	437	0	440	524	186	498	344	417	1461	427	1313	720	647	869	0	695	644	1072	303	1151	467	701	728	558	462	1260	793	479	785	0	178	0	545	0	1056	1459	422	0	0	720	200	366	0	593	530	402	0	362	1817	1023	209	869	353	259	1120	543	1277	1176	119	489	666	379	763	328	703	600	0	584	0	608	0	1191	887	649	0	766	121	0	989	1107	859	111	497	382	958	414	432	751	2852	341	935	420	442	0	362	414	15993	914	395	1183	703	582	809	0	676	553	316	698	383	419	0	0	901	497	370	515	558	1199	383	516	827	1064	578	377	710	743	383	0	742	457	0	653	1097	532	339	204	752	702	595	457	852	0	1219
SRR1314600_1	266	1605	0	0	1165	0	0	628	351	874	1258	111	772	96	1424	652	1119	938	1319	1087	1389	0	446	482	0	1190	592	1486	0	1357	911	757	401	205	473	165	196	477	1713	0	0	161	1714	867	348	532	1874	0	1210	604	0	320	342	137	1036	659	285	1088	880	1630	1281	1298	1059	0	1103	558	1701	178	1835	268	736	687	386	883	1287	1401	1094	686	0	96	0	385	0	1655	1705	880	0	0	540	93	642	0	1131	989	788	0	542	2215	1592	126	1067	778	399	1459	1184	2040	1851	73	665	970	720	556	670	646	494	0	1106	0	732	0	3431	1403	1363	0	1342	67	0	1004	1674	1443	86	1084	596	1490	236	633	474	3229	685	1511	877	703	0	617	839	17899	1383	288	1792	1217	702	1468	0	726	686	595	806	590	795	0	0	1512	288	842	632	615	1366	269	375	651	1146	1075	729	732	822	1068	0	1134	671	0	636	1640	363	594	120	456	1290	1075	897	708	0	1268
SRR1314601_1	384	1343	0	0	1038	0	0	1026	386	1072	1342	228	1018	158	3482	972	1229	1073	1247	1151	1247	0	565	613	0	1452	640	1422	0	1239	1088	988	561	252	624	321	294	597	1440	0	0	222	1420	1039	476	722	1416	0	1852	1060	0	443	444	195	1124	908	397	1037	1103	2072	1259	1298	881	0	1187	622	1569	291	1464	330	664	595	523	1182	1304	1271	1183	711	0	120	0	546	0	1370	3845	1120	0	0	593	143	954	0	1282	1117	1083	0	1030	5714	1403	194	1150	975	609	2004	1220	2683	2249	136	1101	1151	1033	661	985	775	700	0	1228	0	1238	0	2058	1316	1216	0	1302	122	0	1044	1371	1416	162	1097	903	1337	393	1011	583	7312	910	1287	1137	1037	0	882	1082	32822	1277	333	1694	1245	1327	1283	0	795	1361	963	769	1057	1082	0	0	1314	368	994	1207	1266	1746	337	418	646	1192	1287	1018	1370	757	1010	0	1267	1156	0	652	1420	524	978	187	615	1296	1224	1129	720	0	1584
