Sample	32	42	177	167	137	72	142	147	92	132	107	52	47	82	57	152	157	37	191	67	117	187	77	97	182	127	87	162	102	112	122	62	172
SRR1313909_1	59052.0	71884.0	388779.0	531493.0	676219.0	326818.0	705421.0	585865.0	732749.0	617335.0	577354.0	113144.0	91232.0	451983.0	161639.0	685409.0	601540.0	63895.0	170621.0	264000.0	612899.0	462936.0	319031.0	1307048.0	475352.0	515981.0	577930.0	562236.0	12764307.0	558608.0	542537.0	199151.0	568161.0
SRR1314212_1	78043.0	183335.0	387314.0	470600.0	711570.0	667339.0	674973.0	636397.0	999402.0	750498.0	892813.0	352871.0	261380.0	827120.0	459344.0	637422.0	551181.0	117590.0	136591.0	632004.0	831749.0	341364.0	729333.0	1236407.0	371851.0	774800.0	905205.0	511455.0	6529289.0	846180.0	816975.0	522186.0	426172.0
SRR1314213_1	71287.0	71435.0	344736.0	328563.0	304557.0	122177.0	319854.0	340238.0	378930.0	289225.0	187280.0	69423.0	71470.0	179719.0	81958.0	361737.0	337687.0	74505.0	173699.0	108453.0	248197.0	377177.0	141050.0	876577.0	427986.0	251225.0	252391.0	362967.0	12913785.0	205531.0	261177.0	90354.0	333853.0
SRR1314214_1	66223.0	104906.0	388246.0	388074.0	576333.0	424807.0	561204.0	528806.0	741830.0	565410.0	638094.0	201411.0	144107.0	530025.0	257742.0	506796.0	487985.0	78056.0	171632.0	378038.0	580471.0	370687.0	458018.0	1117071.0	356667.0	599901.0	624965.0	445322.0	8848827.0	634787.0	605218.0	304576.0	391757.0
SRR1314599_1	127581.0	304013.0	96411.0	125451.0	272226.0	858878.0	232193.0	202970.0	768779.0	285035.0	484270.0	566077.0	440124.0	815902.0	730758.0	179213.0	161471.0	205143.0	29075.0	876573.0	390653.0	90557.0	826441.0	797344.0	82044.0	309507.0	810474.0	129863.0	2473834.0	437297.0	374488.0	861255.0	116480.0
SRR1314600_1	67642.0	171239.0	218417.0	284390.0	522863.0	757830.0	478816.0	441557.0	1032087.0	584111.0	817676.0	368303.0	251577.0	966419.0	495162.0	377444.0	345578.0	101366.0	84051.0	715453.0	729260.0	172438.0	808322.0	1084507.0	204665.0	615423.0	964196.0	324287.0	3527703.0	770654.0	673565.0	629037.0	263921.0
SRR1314601_1	91607.0	155726.0	300833.0	340442.0	474587.0	544772.0	462133.0	436866.0	827444.0	497782.0	596127.0	276729.0	217980.0	648335.0	354172.0	407506.0	396082.0	114261.0	123797.0	515681.0	523691.0	287890.0	567508.0	1202972.0	292170.0	502950.0	718189.0	364141.0	6622737.0	542250.0	524316.0	460396.0	320133.0
